customer_id,recency,frequency,monetary,F_score,R_score,M_score,RFM_score,segment
30330,41,1,36.950000762939446,1,5,2,512,New Customers
96928,1292,1,11.989999771118164,1,1,1,111,Lost
45650,108,1,19.989999771118164,1,4,1,411,New Customers
86918,25,1,101.47000122070312,1,5,4,514,New Customers
21654,202,1,69.5,1,4,3,413,Inactive Customers
46955,1620,1,159.99000549316406,1,1,5,115,Lost
75680,159,1,15.270000457763672,1,4,1,411,Inactive Customers
48876,108,1,12.989999771118164,1,4,1,411,New Customers
24233,336,1,29.5,1,3,2,312,Inactive Customers
45481,443,1,126.94000053405762,1,3,4,314,Inactive Customers
68203,354,1,19.989999771118164,1,3,1,311,Inactive Customers
23128,125,1,8.989999771118164,1,4,1,411,Inactive Customers
95548,642,1,109.0,1,2,4,214,Inactive Customers
84187,431,1,74.5,1,3,3,313,Inactive Customers
12872,11,1,29.5,1,5,2,512,New Customers
84124,7,1,60.9900016784668,1,5,3,513,New Customers
41674,701,1,303.99000549316406,1,2,5,215,Inactive Customers
70061,302,1,61.97999954223633,1,3,3,313,Inactive Customers
28856,4,1,209.94999694824216,1,5,5,515,High-Value New
51409,633,1,30.0,1,2,2,212,Inactive Customers
79796,818,1,292.0,1,1,5,115,Lost
55737,49,1,125.0,1,5,4,514,New Customers
54326,45,1,52.47999954223633,1,5,3,513,New Customers
17094,158,1,67.98999977111816,1,4,3,413,Inactive Customers
76985,393,1,119.5,1,3,4,314,Inactive Customers
4737,253,1,39.5,1,3,2,312,Inactive Customers
26045,190,1,128.0,1,4,4,414,Inactive Customers
11936,503,1,79.5,1,2,3,213,Inactive Customers
48183,896,1,50.0,1,1,3,113,Lost
84018,432,1,36.97999954223633,1,3,2,312,Inactive Customers
31203,3,1,16.989999771118164,1,5,1,511,New Customers
47293,317,1,152.47999954223633,1,3,5,315,Inactive Customers
37300,9,2,98.58999633789062,2,5,4,524,Repeat Buyers
84170,958,1,15.0,1,1,1,111,Lost
70015,156,1,38.0,1,4,2,412,Inactive Customers
53035,651,1,6.0,1,2,1,211,Inactive Customers
69019,1106,1,25.0,1,1,1,111,Lost
34704,1530,1,39.9900016784668,1,1,2,112,Lost
62922,69,1,139.9499969482422,1,5,4,514,High-Value New
91263,245,1,129.48999786376953,1,3,4,314,Inactive Customers
85644,155,1,56.58000016212464,1,4,3,413,Inactive Customers
82312,1624,1,31.489999771118164,1,1,2,112,Lost
90267,498,1,33.95000076293945,1,2,2,212,Inactive Customers
75574,1435,1,279.9800033569336,1,1,5,115,Lost
58594,755,1,26.989999771118164,1,2,1,211,Lost
41090,1314,1,88.52000045776367,1,1,4,114,Lost
81376,276,1,33.0,1,3,2,312,Inactive Customers
9128,203,1,83.94000053405762,1,4,4,414,Inactive Customers
13456,83,1,52.0,1,4,3,413,New Customers
27519,977,1,11.989999771118164,1,1,1,111,Lost
3217,29,1,175.0,1,5,5,515,High-Value New
83540,1327,1,165.94999694824216,1,1,5,115,Lost
54910,1061,1,119.96999931335448,1,1,4,114,Lost
1053,1697,1,227.0,1,1,5,115,Lost
26185,263,1,20.0,1,3,1,311,Inactive Customers
1989,2,1,56.0,1,5,3,513,New Customers
69909,596,1,136.58999633789062,1,2,4,214,Inactive Customers
47433,321,1,23.049999237060547,1,3,1,311,Inactive Customers
74237,7,1,46.43999862670898,1,5,2,512,New Customers
44439,2,1,45.0,1,5,2,512,New Customers
12076,508,2,434.43999004364014,2,2,5,225,Repeat Buyers
29729,108,1,29.989999771118164,1,4,2,412,New Customers
16158,200,1,120.97999763488768,1,4,4,414,Inactive Customers
95485,28,2,406.9400024414063,2,5,5,525,Repeat Buyers
91157,950,1,78.92999839782715,1,1,3,113,Lost
34552,382,1,81.0,1,3,3,313,Inactive Customers
68681,717,1,73.60000038146973,1,2,3,213,Lost
73699,4,1,133.0,1,5,4,514,High-Value New
6271,200,2,395.3999996185303,2,4,5,425,Repeat Buyers
71535,688,1,8.949999809265137,1,2,1,211,Inactive Customers
89929,3,1,54.0,1,5,3,513,New Customers
13304,1264,1,171.95000076293945,1,1,5,115,Lost
60174,371,1,24.950000762939453,1,3,1,311,Inactive Customers
77632,436,1,60.0,1,3,3,313,Inactive Customers
36178,426,3,49.0,3,3,2,332,Loyal Customers
131,220,1,58.5,1,4,3,413,Inactive Customers
57901,230,1,12.0,1,3,1,311,Inactive Customers
82375,918,1,47.0,1,1,2,112,Lost
3048,672,1,75.0,1,2,3,213,Inactive Customers
64044,6,1,142.9900016784668,1,5,4,514,High-Value New
93473,77,2,69.98999977111816,2,5,3,523,Repeat Buyers
38574,843,1,10.979999542236328,1,1,1,111,Lost
58116,624,1,103.88999938964844,1,2,4,214,Inactive Customers
71014,83,2,73.5,2,4,3,423,Repeat Buyers
20074,105,2,223.9900016784668,2,4,5,425,Repeat Buyers
63354,658,1,163.9600067138672,1,2,5,215,Inactive Customers
9497,529,1,14.989999771118164,1,2,1,211,Inactive Customers
39879,507,1,169.0,1,2,5,215,Inactive Customers
10187,4,1,25.0,1,5,1,511,New Customers
21548,593,1,39.9900016784668,1,2,2,212,Inactive Customers
49766,1114,2,109.94000148773192,2,1,4,124,Repeat Buyers
46065,135,1,78.01999855041504,1,4,3,413,Inactive Customers
17847,1502,1,59.9900016784668,1,1,3,113,Lost
36868,784,1,35.0,1,2,2,212,Lost
13888,49,2,395.15000343322754,2,5,5,525,Repeat Buyers
22544,844,1,250.06999969482425,1,1,5,115,Lost
11183,77,1,29.989999771118164,1,5,2,512,New Customers
69477,70,1,102.9799976348877,1,5,4,514,New Customers
60649,73,1,28.0,1,5,2,512,New Customers
5796,574,1,179.0,1,2,5,215,Inactive Customers
82069,1020,1,74.0,1,1,3,113,Lost
12182,1261,1,120.0,1,1,4,114,Lost
47771,873,1,42.0,1,1,2,112,Lost
61296,382,1,8.27999973297119,1,3,1,311,Inactive Customers
60606,162,2,225.98999977111816,2,4,5,425,Repeat Buyers
19905,3,1,119.0,1,5,4,514,New Customers
15162,952,2,82.34999990463257,2,1,4,124,Repeat Buyers
46712,49,1,33.9900016784668,1,5,2,512,New Customers
23818,646,2,221.0299997329712,2,2,5,225,Repeat Buyers
55368,197,1,89.0,1,4,4,414,Inactive Customers
98648,903,1,25.0,1,1,1,111,Lost
37884,78,1,270.0,1,5,5,515,High-Value New
46540,207,1,137.64000129699707,1,4,4,414,Inactive Customers
36653,194,1,14.399999618530272,1,4,1,411,Inactive Customers
27997,265,3,127.98999977111816,3,3,4,334,Loyal Customers
34120,3,2,335.4899978637696,2,5,5,525,Repeat Buyers
18800,91,1,64.0,1,4,3,413,New Customers
2570,433,1,17.149999618530273,1,3,1,311,Inactive Customers
87456,999,1,109.98999786376952,1,1,4,114,Lost
29271,1365,1,308.6599998474121,1,1,5,115,Lost
30682,434,2,338.32999992370605,2,3,5,325,Repeat Buyers
35010,1181,1,58.459999084472656,1,1,3,113,Lost
62401,1051,1,152.39999961853027,1,1,5,115,Lost
36931,1516,1,44.9900016784668,1,1,2,112,Lost
66729,499,2,106.36000061035156,2,2,4,224,Repeat Buyers
37927,10,2,491.600004196167,2,5,5,525,Repeat Buyers
5212,1057,1,150.0,1,1,5,115,Lost
1880,16,1,95.9900016784668,1,5,4,514,New Customers
83128,39,1,52.9900016784668,1,5,3,513,New Customers
69540,339,1,183.95999908447263,1,3,5,315,Inactive Customers
75989,598,2,122.97999954223631,2,2,4,224,Repeat Buyers
2401,1269,1,99.98999786376952,1,1,4,114,Lost
96006,865,1,98.8199996948242,1,1,4,114,Lost
9434,32,1,41.9900016784668,1,5,2,512,New Customers
99338,202,1,32.5099983215332,1,4,2,412,Inactive Customers
62507,266,1,41.0,1,3,2,312,Inactive Customers
80317,48,1,49.9900016784668,1,5,3,513,New Customers
84645,1,1,171.92999649047852,1,5,5,515,High-Value New
17910,866,2,131.5999984741211,2,1,4,124,Repeat Buyers
73178,929,1,67.48999977111816,1,1,3,113,Lost
91572,1175,2,54.98999977111816,2,1,3,123,Repeat Buyers
68850,1,1,78.0,1,5,3,513,New Customers
65518,46,1,13.5,1,5,1,511,New Customers
69846,378,1,34.9900016784668,1,3,2,312,Inactive Customers
49288,6,1,29.89999961853028,1,5,2,512,New Customers
26566,791,1,113.90000152587892,1,2,4,214,Lost
56258,1026,1,34.97999954223633,1,1,2,112,Lost
23712,357,1,69.98999786376953,1,3,3,313,Inactive Customers
16679,240,1,29.989999771118164,1,3,2,312,Inactive Customers
20011,1455,1,31.989999771118164,1,1,2,112,Lost
990,253,1,44.9900016784668,1,3,2,312,Inactive Customers
28040,107,1,99.98999786376952,1,4,4,414,New Customers
27044,880,1,78.0,1,1,3,113,Lost
67619,605,1,56.5,1,2,3,213,Inactive Customers
32019,2,1,64.94999694824219,1,5,3,513,New Customers
34183,589,1,262.5,1,2,5,215,Inactive Customers
81791,9,1,22.950000762939453,1,5,1,511,New Customers
85876,485,2,109.4900016784668,2,2,4,224,Repeat Buyers
55325,184,2,156.43000411987305,2,4,5,425,Repeat Buyers
57489,276,2,41.47999954223633,2,3,2,322,Repeat Buyers
92368,412,1,23.5,1,3,1,311,Inactive Customers
94532,687,1,65.4000015258789,1,2,3,213,Inactive Customers
63981,1253,1,53.97999954223633,1,1,3,113,Lost
90204,143,1,22.0,1,4,1,411,Inactive Customers
77463,119,1,54.9900016784668,1,4,3,413,Inactive Customers
62464,320,1,273.9199981689453,1,3,5,315,Inactive Customers
68956,11,1,269.3499984741211,1,5,5,515,High-Value New
83065,276,1,28.0,1,3,2,312,Inactive Customers
61923,303,1,189.7400016784668,1,3,5,315,Inactive Customers
6686,19,1,75.94999694824217,1,5,3,513,New Customers
53267,824,1,63.98000144958496,1,1,3,113,Lost
80901,384,1,58.97999954223633,1,3,3,313,Inactive Customers
70430,88,1,117.93999671936034,1,4,4,414,New Customers
16573,538,1,11.010000228881836,1,2,1,211,Inactive Customers
99985,291,1,38.0,1,3,2,312,Inactive Customers
72594,11,1,109.91999816894533,1,5,4,514,New Customers
47708,1771,1,11.989999771118164,1,1,1,111,Lost
41216,9,1,8.0,1,5,1,511,New Customers
28624,25,1,10.0,1,5,1,511,New Customers
37821,55,1,12.989999771118164,1,5,1,511,New Customers
47018,896,1,17.989999771118164,1,1,1,111,Lost
58379,838,1,216.98999786376956,1,1,5,115,Lost
20609,307,2,303.4800052642822,2,3,5,325,Repeat Buyers
12119,5,1,14.0,1,5,1,511,New Customers
80300,27,1,492.25999641418457,1,5,5,515,High-Value New
18617,865,1,240.93999862670896,1,1,5,115,Lost
15700,156,1,39.97999954223633,1,4,2,412,Inactive Customers
80964,23,1,12.989999771118164,1,5,1,511,New Customers
23526,260,1,16.670000076293945,1,3,1,311,Inactive Customers
32016,743,1,44.9900016784668,1,2,2,212,Lost
69557,4,1,18.0,1,5,1,511,New Customers
67542,357,1,57.0,1,3,3,313,Inactive Customers
42736,256,1,119.98999786376952,1,3,4,314,Inactive Customers
53218,81,1,54.9900016784668,1,4,3,413,New Customers
17051,1050,1,390.3000068664551,1,1,5,115,Lost
93676,1,1,96.0,1,5,4,514,New Customers
34031,3,1,49.950000762939446,1,5,3,513,New Customers
25541,893,1,99.0,1,1,4,114,Lost
33367,395,1,43.9900016784668,1,3,2,312,Inactive Customers
21488,517,1,199.95000076293945,1,2,5,215,Inactive Customers
18571,524,1,42.0,1,2,2,212,Inactive Customers
34887,15,1,39.9900016784668,1,5,2,512,New Customers
758,648,1,51.950000762939446,1,2,3,213,Inactive Customers
39819,1134,1,36.38999938964844,1,1,2,112,Lost
240,872,1,289.49000549316406,1,1,5,115,Lost
56135,1084,1,56.0,1,1,3,113,Lost
2232,981,1,139.86000061035156,1,1,4,114,Lost
40337,66,1,46.0,1,5,2,512,New Customers
38345,326,3,357.92000102996826,3,3,5,335,Loyal Customers
49829,643,1,178.98999786376953,1,2,5,215,Inactive Customers
46248,118,1,49.9900016784668,1,4,3,413,Inactive Customers
48827,16,1,12.5,1,5,1,511,New Customers
38422,1161,1,122.97999954223631,1,1,4,114,Lost
91615,190,1,47.51000022888184,1,4,2,412,Inactive Customers
3798,104,1,50.0,1,4,3,413,New Customers
78903,793,1,27.210000038146973,1,2,2,212,Lost
25000,86,1,29.0,1,4,2,412,New Customers
71077,694,1,90.01000213623048,1,2,4,214,Inactive Customers
5813,176,1,31.449999809265137,1,4,2,412,Inactive Customers
13639,85,1,11.989999771118164,1,4,1,411,New Customers
14518,276,1,44.9900016784668,1,3,2,312,Inactive Customers
16510,376,1,25.0,1,3,1,311,Inactive Customers
47814,447,1,60.0,1,3,3,313,Inactive Customers
3752,270,1,167.5900011062622,1,3,5,315,Inactive Customers
38299,40,1,58.459999084472656,1,5,3,513,New Customers
58196,120,1,34.9900016784668,1,4,2,412,Inactive Customers
26397,746,1,50.0,1,2,3,213,Lost
80841,740,1,120.94999694824216,1,2,4,214,Lost
35474,302,1,29.520000457763672,1,3,2,312,Inactive Customers
1760,125,1,158.0,1,4,5,415,Inactive Customers
80254,427,2,79.44999980926514,2,3,3,323,Repeat Buyers
91661,711,1,62.0,1,2,3,213,Lost
27061,290,1,39.9900016784668,1,3,2,312,Inactive Customers
37466,114,1,20.950000762939453,1,4,1,411,Inactive Customers
70121,409,1,77.9900016784668,1,3,3,313,Inactive Customers
81482,137,2,159.67999649047852,2,4,5,425,Repeat Buyers
59670,195,1,15.899999618530272,1,4,1,411,Inactive Customers
90310,68,1,76.30000305175781,1,5,3,513,New Customers
16218,35,2,106.72000122070312,2,5,4,524,Repeat Buyers
36825,773,2,262.3500022888184,2,2,5,225,Repeat Buyers
14226,1755,1,114.5,1,1,4,114,Lost
36948,1320,1,40.400001525878906,1,1,2,112,Lost
94701,1243,2,335.0,2,1,5,125,Repeat Buyers
88452,27,1,239.81000900268555,1,5,5,515,High-Value New
72136,366,1,255.93999862670896,1,3,5,315,Inactive Customers
67204,650,1,19.989999771118164,1,2,1,211,Inactive Customers
93135,103,2,246.9400005340576,2,4,5,425,Repeat Buyers
87811,149,1,12.550000190734863,1,4,1,411,Inactive Customers
27871,626,1,286.0,1,2,5,215,Inactive Customers
22547,20,2,46.94000053405762,2,5,2,522,Repeat Buyers
50685,1198,1,73.1500015258789,1,1,3,113,Lost
29391,776,1,29.950000762939453,1,2,2,212,Lost
32972,925,1,119.9499969482422,1,1,4,114,Lost
57609,202,1,964.4500007629396,1,4,5,415,Inactive Customers
39278,797,1,145.919997215271,1,2,4,214,Lost
25249,464,1,55.0,1,2,3,213,Inactive Customers
363,461,1,104.4900016784668,1,2,4,214,Inactive Customers
24708,229,1,77.0999984741211,1,4,3,413,Inactive Customers
33954,17,1,86.23000144958496,1,5,4,514,New Customers
78857,260,1,348.30000019073486,1,3,5,315,Inactive Customers
52159,172,1,34.9900016784668,1,4,2,412,Inactive Customers
97111,331,1,39.950000762939446,1,3,2,312,Inactive Customers
30270,196,1,198.0,1,4,5,415,Inactive Customers
52746,58,1,302.7800054550171,1,5,5,515,High-Value New
63566,445,1,77.81000137329102,1,3,3,313,Inactive Customers
97698,357,1,33.609999656677246,1,3,2,312,Inactive Customers
65730,728,1,64.98999977111816,1,2,3,213,Lost
84768,507,1,28.989999771118164,1,2,2,212,Inactive Customers
9022,577,1,95.0,1,2,4,214,Inactive Customers
22006,479,1,8.489999771118164,1,2,1,211,Inactive Customers
10645,6,1,54.98999977111816,1,5,3,513,New Customers
86932,80,1,179.0,1,5,5,515,High-Value New
8143,537,1,129.9499969482422,1,2,4,214,Inactive Customers
75909,79,1,146.98000526428223,1,5,4,514,High-Value New
75571,792,1,41.9900016784668,1,2,2,212,Lost
62587,1498,1,24.0,1,1,1,111,Lost
87270,268,1,59.5,1,3,3,313,Inactive Customers
30957,1334,1,238.9299964904785,1,1,5,115,Lost
21073,1131,2,167.4900016784668,2,1,5,125,Repeat Buyers
54615,97,1,158.0,1,4,5,415,High-Value New
54369,98,1,12.0,1,4,1,411,New Customers
18909,84,2,77.88000106811523,2,4,3,423,Repeat Buyers
63520,598,1,85.23999786376953,1,2,4,214,Inactive Customers
21565,1375,1,200.0,1,1,5,115,Lost
52700,1302,1,55.940001487731934,1,1,3,113,Lost
74930,199,1,35.0,1,4,2,412,Inactive Customers
64107,751,1,66.9900016784668,1,2,3,213,Lost
33075,60,1,60.0,1,5,3,513,New Customers
96716,1136,1,46.0,1,1,2,112,Lost
98339,5,2,56.97999954223633,2,5,3,523,Repeat Buyers
10353,477,1,147.97999954223633,1,2,4,214,Inactive Customers
21714,127,1,11.010000228881836,1,4,1,411,Inactive Customers
96175,4,1,313.9299964904785,1,5,5,515,High-Value New
20091,538,1,14.989999771118164,1,2,1,211,Inactive Customers
42272,13,1,159.97999954223633,1,5,5,515,High-Value New
73453,505,1,52.0,1,2,3,213,Inactive Customers
74240,1127,1,145.0,1,1,4,114,Lost
42813,479,1,68.5999984741211,1,2,3,213,Inactive Customers
69972,98,1,50.0,1,4,3,413,New Customers
15451,973,1,188.0,1,1,5,115,Lost
16115,349,1,25.0,1,3,1,311,Inactive Customers
20194,1334,1,64.96999931335449,1,1,3,113,Lost
28684,652,1,13.789999961853027,1,2,1,211,Inactive Customers
21024,325,1,76.95999908447266,1,3,3,313,Inactive Customers
48724,553,1,35.59000015258789,1,2,2,212,Inactive Customers
28043,4,2,89.93000030517578,2,5,4,524,Repeat Buyers
20383,1,1,34.9900016784668,1,5,2,512,New Customers
36699,141,1,100.77999877929688,1,4,4,414,Inactive Customers
31744,340,1,189.0,1,3,5,315,Inactive Customers
18156,95,1,119.0,1,4,4,414,New Customers
1173,516,1,76.5,1,2,3,213,Inactive Customers
26812,508,1,36.97999954223633,1,2,2,212,Inactive Customers
10496,468,1,15.18000030517578,1,2,1,211,Inactive Customers
38714,444,1,104.98999786376952,1,3,4,314,Inactive Customers
33782,486,1,158.76000022888184,1,2,5,215,Inactive Customers
13224,124,1,20.989999771118164,1,4,1,411,Inactive Customers
36487,1530,1,92.5,1,1,4,114,Lost
1863,310,1,34.9900016784668,1,3,2,312,Inactive Customers
52803,230,1,58.0,1,3,3,313,Inactive Customers
17466,125,1,240.98999786376956,1,4,5,415,Inactive Customers
90038,60,2,56.85000038146972,2,5,3,523,Repeat Buyers
48750,1146,1,33.0,1,1,2,112,Lost
92030,248,1,102.0,1,3,4,314,Inactive Customers
46586,548,1,49.5,1,2,2,212,Inactive Customers
44671,432,1,95.98999786376952,1,3,4,314,Inactive Customers
29517,146,1,39.5099983215332,1,4,2,412,Inactive Customers
38173,875,1,239.98999786376956,1,1,5,115,Lost
5962,39,1,54.0,1,5,3,513,New Customers
4213,964,1,10.989999771118164,1,1,1,111,Lost
59421,1093,1,197.6200065612793,1,1,5,115,Lost
14641,227,2,212.0,2,4,5,425,Repeat Buyers
77280,210,1,76.28999900817873,1,4,3,413,Inactive Customers
48601,1363,1,9.989999771118164,1,1,1,111,Lost
36822,798,1,79.98999786376953,1,2,3,213,Lost
65919,1220,1,74.25,1,1,3,113,Lost
59962,14,1,29.989999771118164,1,5,2,512,New Customers
27502,656,1,135.0,1,2,4,214,Inactive Customers
25338,1773,1,34.97999954223633,1,1,2,112,Lost
68790,149,1,44.119998931884766,1,4,2,412,Inactive Customers
83082,1143,1,11.989999771118164,1,1,1,111,Lost
60775,261,1,238.060004234314,1,3,5,315,Inactive Customers
38053,180,1,39.5,1,4,2,412,Inactive Customers
48458,235,2,110.4900016784668,2,3,4,324,Repeat Buyers
80669,1429,1,135.0,1,1,4,114,Lost
89082,1013,1,51.0,1,1,3,113,Lost
57947,931,1,208.0,1,1,5,115,Lost
49291,249,1,268.98999977111816,1,3,5,315,Inactive Customers
50473,293,1,69.98000144958496,1,3,3,313,Inactive Customers
91097,194,1,550.9900016784668,1,4,5,415,Inactive Customers
67957,1451,1,98.0,1,1,4,114,Lost
93384,451,2,61.829999923706055,2,3,3,323,Repeat Buyers
79195,127,1,40.0,1,4,2,412,Inactive Customers
59301,649,2,138.94000244140625,2,2,4,224,Repeat Buyers
56596,249,1,40.72999954223633,1,3,2,312,Inactive Customers
61293,1132,1,53.95000076293945,1,1,3,113,Lost
93261,69,1,97.0,1,5,4,514,New Customers
12062,53,1,49.950000762939446,1,5,3,513,New Customers
17615,544,1,35.0,1,2,2,212,Inactive Customers
71472,1504,1,54.5,1,1,3,113,Lost
34180,96,2,155.98999977111816,2,4,5,425,Repeat Buyers
78385,242,1,89.98999786376953,1,3,4,314,Inactive Customers
58488,496,1,81.2699966430664,1,2,3,213,Inactive Customers
36195,851,1,159.2199993133545,1,1,5,115,Lost
44900,3,1,53.89999961853028,1,5,3,513,New Customers
8604,1271,1,128.43999862670898,1,1,4,114,Lost
96301,784,1,199.56999969482425,1,2,5,215,Lost
53556,1595,1,70.98000144958496,1,1,3,113,Lost
23652,890,1,25.0,1,1,1,111,Lost
15992,757,1,19.989999771118164,1,2,1,211,Lost
57194,791,1,189.68000030517575,1,2,5,215,Lost
34323,49,2,61.61000061035156,2,5,3,523,Repeat Buyers
2404,405,1,185.0,1,3,5,315,Inactive Customers
22962,166,1,117.4900016784668,1,4,4,414,Inactive Customers
60987,191,1,257.4099988937378,1,4,5,415,Inactive Customers
52574,530,1,23.530000686645508,1,2,1,211,Inactive Customers
65315,391,1,100.0,1,3,4,314,Inactive Customers
9294,134,1,35.790000915527344,1,4,2,412,Inactive Customers
99939,1562,1,158.0,1,1,5,115,Lost
43918,378,1,47.0,1,3,2,312,Inactive Customers
84542,1444,1,161.25,1,1,5,115,Lost
41754,628,1,41.36999988555908,1,2,2,212,Inactive Customers
56902,280,1,85.0,1,3,4,314,Inactive Customers
9145,840,1,23.89999961853028,1,1,1,111,Lost
93596,82,1,241.97999954223636,1,4,5,415,High-Value New
67081,1398,1,9.600000381469728,1,1,1,111,Lost
76278,443,1,30.979999542236328,1,3,2,312,Inactive Customers
95760,190,1,70.0,1,4,3,413,Inactive Customers
51933,1129,1,60.75,1,1,3,113,Lost
35654,4,1,89.98999786376953,1,5,4,514,New Customers
20506,217,1,11.699999809265137,1,4,1,411,Inactive Customers
95070,1224,1,174.17000102996826,1,1,5,115,Lost
63443,21,1,31.989999771118164,1,5,2,512,New Customers
53115,521,1,5.199999809265137,1,2,1,211,Inactive Customers
86165,930,1,73.0,1,1,3,113,Lost
55279,341,1,15.279999732971191,1,3,1,311,Inactive Customers
86414,274,1,340.9799995422363,1,3,5,315,Inactive Customers
34721,22,1,42.1599998474121,1,5,2,512,New Customers
75345,234,1,89.98999786376953,1,3,4,314,Inactive Customers
55969,102,1,84.0,1,4,4,414,New Customers
63002,1754,1,162.98999786376953,1,1,5,115,Lost
44067,1,1,76.98999786376953,1,5,3,513,New Customers
73822,432,1,62.0,1,3,3,313,Inactive Customers
82527,854,1,89.0,1,1,4,114,Lost
78150,68,1,69.5,1,5,3,513,New Customers
96052,1437,1,36.9900016784668,1,1,2,112,Lost
76527,196,1,59.900001525878906,1,4,3,413,Inactive Customers
84691,1332,1,23.5,1,1,1,111,Lost
68727,589,1,314.0,1,2,5,215,Inactive Customers
72640,883,1,40.0,1,1,2,112,Lost
64814,945,1,15.0,1,1,1,111,Lost
8040,110,1,209.0,1,4,5,415,High-Value New
24356,912,1,169.0,1,1,5,115,Lost
10957,428,1,191.98999977111816,1,3,5,315,Inactive Customers
16862,404,1,59.5,1,3,3,313,Inactive Customers
53407,842,1,86.45000076293945,1,1,4,114,Lost
15866,527,1,24.950000762939453,1,2,1,211,Inactive Customers
